sku,cat,brand,model,model_no,variant,color,color_hex,cost_cny,kg,moq,source_platform,source_url,supplier,cost_verified,blurb_so,image,price_usd,moq_unit,specs,captured,search
GRS-PHN-20001,PHN,Generic,Uniwa W555 Global Version Android 12 Mobile Phone 4G Smart Phone NFC Cell,hOWtVnzcaBfQ,Standard,—,,676.8,0.5,2,mic,https://szconnectech.en.made-in-china.com/product/hOWtVnzcaBfQ/China-Wholesale-Uniwa-W555-Global-Version-Android-12-Mobile-Phone-4G-Smart-Phone-NFC-Cell-Phone-with-Big-Battery.html,"Shenzhen Connectech Technology Co., Ltd.",check,Taleefan smart 4G ah oo cusub.,https://image.made-in-china.com/2f0j00iyWhEvJcClYG/Wholesale-Uniwa-W555-Global-Version-Android-12-Mobile-Phone-4G-Smart-Phone-NFC-Cell-Phone-with-Big-Battery.webp,86.9-94.0,pieces,,2026-09-20,4G Smartphone
GRS-PHN-20002,PHN,china,Uniwa W555 Global Version 4G Android Smartphone with NFC and Sos,UNIWA W555,Standard,—,,541.44,0.5,20,mic,https://szconnectech.en.made-in-china.com/product/EwYaosHzHVth/China-Uniwa-W555-Global-Version-4G-Android-Smartphone-with-NFC-and-Sos.html,"Shenzhen Connectech Technology Co., Ltd.",check,Taleefan smart 4G ah oo cusub.,https://image.made-in-china.com/2f0j00rwSMbeBCkukf/Uniwa-W555-Global-Version-4G-Android-Smartphone-with-NFC-and-Sos.webp,65.3-75.2,pieces,"Screen Size: 5.1""-6.0"" | CPU: Quad Core | Operation System: Android | SIM Card Slot: 2 SIM | Front Camera Pixel: 2.01MP-5MP | Rear Camera Pixel: 8.01MP-13MP",2026-09-20,4G Smartphone
GRS-PHN-20003,PHN,Generic,8+256GB 78+108MP 4G 5g Fingerprint IP68 Gsma Android I17 PRO Max Smart Phone,HpeRIKxuggWB,Standard,—,,684.0,0.5,1,mic,https://5gandroidphone.en.made-in-china.com/product/HpeRIKxuggWB/China-Factory-Price-8-256GB-78-108MP-4G-5g-Fingerprint-IP68-Gsma-Android-I17-PRO-Max-Smart-Phone.html,"Shenzhen Chuangxinding Technology Co., Ltd.",check,Taleefan smart 4G ah oo cusub.,https://image.made-in-china.com/2f0j00OMcvWsAGcboJ/Factory-Price-8-256GB-78-108MP-4G-5g-Fingerprint-IP68-Gsma-Android-I17-PRO-Max-Smart-Phone.webp,93.0-95.0,pieces,,2026-09-20,4G Smartphone
GRS-PHN-20004,PHN,Generic,Brand Smart Phone Manufacturers 4G 5g Mobile Phones for Government and,i16promax,Standard,—,,612.0,0.5,1,mic,https://5gandroidphone.en.made-in-china.com/product/pREUFyelsmkn/China-Brand-Smart-Phone-Manufacturers-OEM-ODM-Customized-4G-5g-Mobile-Phones-for-Government-and-Enterprises.html,"Shenzhen Chuangxinding Technology Co., Ltd.",check,Taleefan smart 4G ah oo cusub.,https://image.made-in-china.com/2f0j00nHmeiAFldbcN/Brand-Smart-Phone-Manufacturers-OEM-ODM-Customized-4G-5g-Mobile-Phones-for-Government-and-Enterprises.webp,75.0-85.0,pieces,Screen Size: 7.3 Inch | CPU: Ten Cores | Operation System: Android | SIM Card Slot: 2 SIM | Front Camera Pixel: 50MP | Rear Camera Pixel: 108MP,2026-09-20,4G Smartphone
GRS-PHN-20005,PHN,Generic,"Unlock 4G/5g Smartphones, Compatible with Phone 15.",Phone 15,Standard,—,,828.0,0.5,1,mic,https://haiyufeng00788.en.made-in-china.com/product/COcAuzglEFGq/China-Unlock-4G-5g-Smartphones-Compatible-with-Phone-15-.html,"Changzhou Haiyufeng Trading Co, Ltd.",check,Taleefan smart 4G ah oo cusub.,https://image.made-in-china.com/2f0j00fJmVjDMlSWRA/Unlock-4G-5g-Smartphones-Compatible-with-Phone-15-.webp,105.0-115.0,piece,"Screen Size: >6.1"", >6.1"" | CPU: Octa Core, Octa Core | Operation System: Ios, Ios | SIM Card Slot: 2 SIM, 2 SIM | Front Camera Pixel: >5MP, >5MP | Rear Camera Pixel: >13MP, >13MP",2026-09-20,4G Smartphone
GRS-PHN-20006,PHN,Generic,New Dual SIM Card GSM 2g Feature Phone for Nokia 3210 Handset,afYrdVKbXocg,Standard,—,,57.53,0.3,100,mic,https://df9cf46b75eee4ed.en.made-in-china.com/product/afYrdVKbXocg/China-New-Dual-SIM-Card-GSM-2g-Feature-Phone-for-Nokia-3210-Handset.html,"Shenzhen Shangyi Jinggong Technology Co., Ltd.",check,Taleefan fudud oo laba SIM ah — batari dheer.,https://image.made-in-china.com/2f0j00RfjCIdVBEbkP/New-Dual-SIM-Card-GSM-2g-Feature-Phone-for-Nokia-3210-Handset.webp,7.99-7.99,pieces,Data interface: Type-C | Design: Bar | Display Color: 65k Color | Front Camera Pixel: Without Camera | Main Screen Resolution: QVGA 240*320 | Navigation Technology: GPS,2026-09-20,Feature Phone Dual SIM
GRS-PHN-20007,PHN,No,Uniwa V173 2.0 Inch Feature Phone Dual SIM Sos Big Keypad Big Button Mobile,UNIWA V173,Standard,—,,57.6,9.0,100,mic,https://szconnectech.en.made-in-china.com/product/MGErUidPYSku/China-OEM-Custom-Uniwa-V173-2-0-Inch-Feature-Phone-Dual-SIM-Sos-Big-Keypad-Big-Button-Mobile-Phone.html,"Shenzhen Connectech Technology Co., Ltd.",check,Taleefan fudud oo laba SIM ah — batari dheer.,https://image.made-in-china.com/2f0j00RftCsiaShMqj/OEM-Custom-Uniwa-V173-2-0-Inch-Feature-Phone-Dual-SIM-Sos-Big-Keypad-Big-Button-Mobile-Phone.webp,8.0-8.0,pieces,Data interface: Type-C | Design: Bar | Display Color: 65k Color | Front Camera Pixel: Optional | Main Screen Resolution: 320*240px | Navigation Technology: No GPS,2026-09-20,Feature Phone Dual SIM
GRS-PHN-20008,PHN,UNIWA,Uniwa A3501 3.5 Inch Long Standby T9 Keypad Android 4G Feature Phone with,A3501,Standard,—,,192.96,0.3,50,mic,https://szconnectech.en.made-in-china.com/product/ndPGSfTusoaq/China-Uniwa-A3501-3-5-Inch-Long-Standby-T9-Keypad-Android-4G-Feature-Phone-with-Dual-SIM-Card.html,"Shenzhen Connectech Technology Co., Ltd.",check,Taleefan fudud oo laba SIM ah — batari dheer.,https://image.made-in-china.com/2f0j00LjQVDkInabUY/Uniwa-A3501-3-5-Inch-Long-Standby-T9-Keypad-Android-4G-Feature-Phone-with-Dual-SIM-Card.webp,22.5-26.8,pieces,"Screen Size: 3.1-3.5"" | CPU: Quad Core | Operation System: Android | SIM Card Slot: 2 SIM | Front Camera Pixel: 2.01MP-5MP | Rear Camera Pixel: 2.01MP-3MP",2026-09-20,Feature Phone Dual SIM
GRS-PHN-20009,PHN,Generic,Design Uniwa 2.4inch Dual SIM Shortcut Key Panel GSM Flip Feature Phone,F6M-0414,Standard,—,,88.56,0.7,10,mic,https://szconnectech.en.made-in-china.com/product/hpOrATfUYBWK/China-Factory-Price-OEM-Design-Uniwa-2-4inch-Dual-SIM-Shortcut-Key-Panel-GSM-Flip-Feature-Phone.html,"Shenzhen Connectech Technology Co., Ltd.",check,Taleefan fudud oo laba SIM ah — batari dheer.,https://image.made-in-china.com/2f0j00GAIMRNzyElqL/Factory-Price-OEM-Design-Uniwa-2-4inch-Dual-SIM-Shortcut-Key-Panel-GSM-Flip-Feature-Phone.webp,11.27-12.3,pieces,Data interface: Type-C | Design: Flip | Display Color: 4096 Color | Front Camera Pixel: Without Camera | Main Screen Resolution: QVGA 240*320 | Navigation Technology: No GPS,2026-09-20,Feature Phone Dual SIM
GRS-PHN-20010,PHN,UNIWA,2.4 Inch Dual SIM Card Feature Cellphone 1000mAh Big Buttons Big Fonts 2g GSM,UNIWA F6M,Standard,—,,118.8,0.3,100,mic,https://szconnectech.en.made-in-china.com/product/BaurXnYAuVpL/China-Factory-OEM-2-4-Inch-Dual-SIM-Card-Feature-Cellphone-1000mAh-Big-Buttons-Big-Fonts-2g-GSM-Flip-Mobile-Phone.html,"Shenzhen Connectech Technology Co., Ltd.",check,Taleefan fudud oo laba SIM ah — batari dheer.,https://image.made-in-china.com/2f0j00atwBRCGJZZpM/Factory-OEM-2-4-Inch-Dual-SIM-Card-Feature-Cellphone-1000mAh-Big-Buttons-Big-Fonts-2g-GSM-Flip-Mobile-Phone.webp,14.5-16.5,pieces,Data interface: Type-C | Design: Flip | Display Color: 260k Color | Front Camera Pixel: Without Camera | Main Screen Resolution: QVGA 240*320 | Navigation Technology: No GPS,2026-09-20,Feature Phone Dual SIM
GRS-PHN-20011,PHN,Generic,10-Inch WiFi Dual Cameras 0em Octa-Core WiFi Android Tablet Computer,P70,Standard,—,,349.92,0.9,50,mic,https://szpowertime2023.en.made-in-china.com/product/preYkbdAHuhz/China-Customized-OEM-10-Inch-WiFi-Dual-Cameras-0em-Octa-Core-WiFi-Android-Tablet-Computer.html,"Shenzhen Shengle Digital Technology Co., Ltd.",check,Tablet Android ah — waxbarasho iyo daawasho.,https://image.made-in-china.com/2f0j00GvgMbLNBCfkD/Customized-OEM-10-Inch-WiFi-Dual-Cameras-0em-Octa-Core-WiFi-Android-Tablet-Computer.webp,36.0-48.6,pieces,"Built-In Microphone: Built-In Microphone | Certification: CCC, CE, EMC, FCC, IEC | Charging Interface: USB-C | Cpu Core: Quad-Core | Cpu Type: MTK | Display Resolution: 1280*800",2026-09-20,Android Tablet 10 inch
GRS-PHN-20012,PHN,YP orangecheng,Android 10.95 Inch Tablet Pad 13 Million Pixels,Pad 17 pro,Standard,—,,619.2,1.8,20,mic,https://leleorange.en.made-in-china.com/product/waiUqQkzCXRd/China-Customized-Android-10-95-Inch-Tablet-Pad-13-Million-Pixels-OEM-ODM-High-Quality-Factory.html,"Shenzhen Lele Orange Technology Co., Ltd.",check,Tablet Android ah — waxbarasho iyo daawasho.,https://image.made-in-china.com/2f0j00IgUBcnQJYupL/Customized-Android-10-95-Inch-Tablet-Pad-13-Million-Pixels-OEM-ODM-High-Quality-Factory.webp,80.0-86.0,pieces,"Battery Capacity: 4000mAh-5000mAh | Battery Life: 7 To 9 Hours | Built-In Bluetooth: Built-In Bluetooth | Built-In Microphone: Built-In Microphone | Certification: CCC, CE, EMC, FCC, ROHS | Charging Interface: USB-C",2026-09-20,Android Tablet 10 inch
GRS-PHN-20013,PHN,Generic,Business Tablet 10 Inch 3GB+64GB Quad Core Tablets 4G Android12 Tablet IPS,P95,Standard,—,,431.28,1,50,mic,https://szpowertime2023.en.made-in-china.com/product/IphrZKmTOEcD/China-Cheap-Business-Tablet-10-Inch-3GB-64GB-Quad-Core-Tablets-Wholesale-4G-Android12-Tablet-IPS-Screen-Multi-Touch-G-Sensor.html,"Shenzhen Shengle Digital Technology Co., Ltd.",check,Tablet Android ah — waxbarasho iyo daawasho.,https://image.made-in-china.com/2f0j00DWRBrUFjnhkK/Cheap-Business-Tablet-10-Inch-3GB-64GB-Quad-Core-Tablets-Wholesale-4G-Android12-Tablet-IPS-Screen-Multi-Touch-G-Sensor.webp,53.9-59.9,pieces,"Battery Life: 10 To 13 Hours | Built-In Bluetooth: Without Bluetooth | Built-In Microphone: Built-In Microphone | Card Reader: Without Card Reader | Certification: CB, CCC, CE, ROHS | Charging Interface: USB-C",2026-09-20,Android Tablet 10 inch
GRS-PHN-20014,PHN,Generic,Unisoc T606 Octa Core Utab P30h 10.1 Inch IPS Tablet 6GB+128GB 6000mAh Global,pYrUevhZrbVN,Standard,—,,698.4,1.5,2,mic,https://szconnectech.en.made-in-china.com/product/pYrUevhZrbVN/China-Unisoc-T606-Octa-Core-Utab-P30h-10-1-Inch-IPS-Tablet-6GB-128GB-6000mAh-Global-Version-Android-14.html,"Shenzhen Connectech Technology Co., Ltd.",check,Tablet Android ah — waxbarasho iyo daawasho.,https://image.made-in-china.com/2f0j00vNeCmKTakPko/Unisoc-T606-Octa-Core-Utab-P30h-10-1-Inch-IPS-Tablet-6GB-128GB-6000mAh-Global-Version-Android-14.webp,78.0-97.0,pieces,,2026-09-20,Android Tablet 10 inch
GRS-PHN-20015,PHN,YP orangecheng,10.1 Inch Android Tablet PC Octa Core WiFi with Keyboard,Tab 26 Ultra,Standard,—,,705.6,1.8,100,mic,https://leleorange.en.made-in-china.com/product/afZYnOPHbXpy/China-Customized-10-1-Inch-Android-Tablet-PC-Octa-Core-WiFi-with-Keyboard.html,"Shenzhen Lele Orange Technology Co., Ltd.",check,Tablet Android ah — waxbarasho iyo daawasho.,https://image.made-in-china.com/2f0j00FunCvhyMyfgs/Customized-10-1-Inch-Android-Tablet-PC-Octa-Core-WiFi-with-Keyboard.webp,95.0-98.0,pieces,"Battery Capacity: 4000mAh-5000mAh | Battery Life: 7 To 9 Hours | Built-In Bluetooth: Built-In Bluetooth | Built-In Microphone: Built-In Microphone | Certification: CCC, CE, EMC, FCC, ROHS | Charging Interface: USB-C",2026-09-20,Android Tablet 10 inch
GRS-PHN-20016,PHN,Generic,20W High-Efficiency Fast USB-C Charger Insert,0.5 C 20W,Standard,—,,108.0,14.0,100,mic,https://glob-el.en.made-in-china.com/product/BYFRipDECcVs/China-20W-High-Efficiency-Fast-USB-C-Charger-Insert.html,"Etman Electric(Changzhou) Co., Ltd",check,Dallac taleefan oo dhakhso ah.,https://image.made-in-china.com/2f0j00brwKNWtcnGoz/20W-High-Efficiency-Fast-USB-C-Charger-Insert.webp,8.0-15.0,pieces,"Number of Holes: Porous | Application: Commercial, Industrial, Residential/General-Purpose | Grounding: Non-Grounding | Brand: None | IP Rating: IP20 | Color: White",2026-09-20,Fast Charger 20W
GRS-PHN-20017,PHN,Generic,"Top1 Charger, 20W Strong Power, Integrated EU Plugs, Wide Multi-Country",EU,Standard,—,,21.6,0.2,1,mic,https://xinfan3c.en.made-in-china.com/product/JtXRpcEroAIU/China-High-Quality-Top1-Charger-20W-Strong-Power-Integrated-EU-Plugs-Wide-Multi-Country-Compatibility-Safe-Fast-Charging-Works-Great-a-Must-Have-for-Travel.html,"Shenzhen Xinfan Technology Co., Ltd.",check,Dallac taleefan oo dhakhso ah.,https://image.made-in-china.com/2f0j00CQacAFbWfliv/High-Quality-Top1-Charger-20W-Strong-Power-Integrated-EU-Plugs-Wide-Multi-Country-Compatibility-Safe-Fast-Charging-Works-Great-a-Must-Have-for-Travel.webp,2.0-3.0,pieces,Power Source: Electric | Quick Charging Function: With Quick Charging Function | Charger Cable Length: 4 to 5.9 Feet | Over-Current Protection: With Over-Current Protection | Display: Without Display | Color: White,2026-09-20,Fast Charger 20W
GRS-PHN-20018,PHN,Generic,Pd20W Charger 20W USB-C Type C Us/EU/UK Fast Charging Power Adapter Phone,20W-AP-US/EU,Standard,—,,11.45,1.0,20,mic,https://timfast.en.made-in-china.com/product/VxsYXQaCHMrc/China-Pd20W-Charger-20W-USB-C-Type-C-Us-EU-UK-Fast-Charging-Power-Adapter-Phone-Charger.html,"Guangzhou Timfast Electronic Technology Co., Ltd",check,Dallac taleefan oo dhakhso ah.,https://image.made-in-china.com/2f0j00ZbEcTJAnALzf/Pd20W-Charger-20W-USB-C-Type-C-Us-EU-UK-Fast-Charging-Power-Adapter-Phone-Charger.webp,1.4-1.59,pieces,Power Source: Electric | Quick Charging Function: With Quick Charging Function | Charger Cable Length: <4 Feet | Over-Current Protection: With Over-Current Protection | Display: Without Display | Color: White,2026-09-20,Fast Charger 20W
GRS-PHN-20019,PHN,Generic,Us EU UK Plug Pd 20W QC3.0 USB C Quick Charge Fast Travel Charger Adapter,D-012,Standard,—,,15.91,0.1,50,mic,https://dealing-mall.en.made-in-china.com/product/caMrYRFVsUYp/China-Us-EU-UK-Plug-Pd-20W-QC3-0-USB-C-Quick-Charge-Fast-Travel-Charger-Adapter-Block-for-Mobile-Phone-17-16-15-14-13-PRO-Max.html,"Shenzhen Dilian Trading Co., Ltd.",check,Dallac taleefan oo dhakhso ah.,https://image.made-in-china.com/2f0j00OJPbylmKQTgq/Us-EU-UK-Plug-Pd-20W-QC3-0-USB-C-Quick-Charge-Fast-Travel-Charger-Adapter-Block-for-Mobile-Phone-17-16-15-14-13-PRO-Max.webp,2.05-2.21,pieces,Power Source: Electric | Quick Charging Function: With Quick Charging Function | Charger Cable Length: No Cable | Over-Current Protection: With Over-Current Protection | Color: White | Socket Type: for Us/EU/UK Plug,2026-09-20,Fast Charger 20W
GRS-PHN-20020,PHN,Generic,New Fast Charger 20W USB-C Power Adapter Phone13 Fast Charger Us Plug,hOXTGnRBHbca,Standard,—,,36.0,0.2,50,mic,https://gzsunlight001.en.made-in-china.com/product/hOXTGnRBHbca/China-New-Fast-Charger-20W-USB-C-Power-Adapter-Phone13-Fast-Charger-Us-Plug.html,"Guangzhou Sunlight Electronic Technology Co., Ltd.",check,Dallac taleefan oo dhakhso ah.,https://image.made-in-china.com/2f0j00WFDitYejbkcz/New-Fast-Charger-20W-USB-C-Power-Adapter-Phone13-Fast-Charger-Us-Plug.webp,3.5-5.0,pieces,,2026-09-20,Fast Charger 20W
GRS-CMP-20001,CMP,Generic,"Low of Brand New 15.6-Inch Laptops, Suitable for Gaming, Business, Office,",QAgrTueKuihf,Standard,—,,900.0,2.1,1,mic,https://pintrant.en.made-in-china.com/product/QAgrTueKuihf/China-Low-Price-Wholesale-of-Brand-New-15-6-Inch-Laptops-Suitable-for-Gaming-Business-Office-Learning-Design-Programming-etc-Win11PRO.html,"Shenzhen Pintrant Technology Co., Ltd.",check,"Laptop — xafiis, iskuul iyo ganacsi.",https://image.made-in-china.com/2f0j00lWSMnOZBwibQ/Low-Price-Wholesale-of-Brand-New-15-6-Inch-Laptops-Suitable-for-Gaming-Business-Office-Learning-Design-Programming-etc-Win11PRO.webp,122.0-125.0,pieces,,2026-09-20,Laptop 15.6 inch
GRS-CMP-20002,CMP,Generic,"Low Portable 15.6-Inch Laptop for Business Office and Learning Design, Intel",N5095,Standard,—,,1382.4,2.5,1,mic,https://pintrant.en.made-in-china.com/product/OfWpyLlGfvcs/China-Low-Wholesale-Price-Portable-15-6-Inch-Laptop-for-Business-Office-and-Learning-Design-Intel-N5095-N3160-Fingerprint-Unlock.html,"Shenzhen Pintrant Technology Co., Ltd.",check,"Laptop — xafiis, iskuul iyo ganacsi.",https://image.made-in-china.com/2f0j00puOCRwvzkcbA/Low-Wholesale-Price-Portable-15-6-Inch-Laptop-for-Business-Office-and-Learning-Design-Intel-N5095-N3160-Fingerprint-Unlock.webp,119.0-192.0,pieces,Weight: 1.5~2.0 kg | Processor Type: Intel Celeron | RAM Capacity: 8GB/16GB | Hard Disk Capacity: 128/256/512/1024GB | Graphics Card: Integrated Graphics Card | Processor Brand: Intel,2026-09-20,Laptop 15.6 inch
GRS-CMP-20003,CMP,Generic,15.6 Inch Gaming Notebook Computer Intel N5095/N95/N3160 RAM 8GB Laptop PC,PJ56-8,Standard,—,,1382.4,2.5,1,mic,https://pintrant.en.made-in-china.com/product/SJmRQPfGvZVO/China-15-6-Inch-Gaming-Notebook-Computer-Intel-N5095-N95-N3160-RAM-8GB-Laptop-PC-Windows-1920X1080.html,"Shenzhen Pintrant Technology Co., Ltd.",check,"Laptop — xafiis, iskuul iyo ganacsi.",https://image.made-in-china.com/2f0j00NBrcewzJwMkf/15-6-Inch-Gaming-Notebook-Computer-Intel-N5095-N95-N3160-RAM-8GB-Laptop-PC-Windows-1920X1080.webp,189.0-192.0,pieces,Weight: ＞2.0 kg | Processor Type: Intel Celeron | RAM Capacity: 8GB | Hard Disk Capacity: 128GB SSD | Graphics Card: UHD Graphics | Processor Brand: Intel,2026-09-20,Laptop 15.6 inch
GRS-CMP-20004,CMP,Generic,Customization Laptop 15.6 Inch Notebook Students Notebook Netbook Light,L0023M502,Standard,—,,1656.0,1.3,1,mic,https://cloverindustrial.en.made-in-china.com/product/hKgnOjZGrFpf/China-Customization-Laptop-15-6-Inch-Hot-Selling-Notebook-Students-Notebook-Netbook-Light-Laptop-SSD-Laptop.html,"Clover Industrial Co., Ltd",check,"Laptop — xafiis, iskuul iyo ganacsi.",https://image.made-in-china.com/2f0j00EhlpNndSSmzV/Customization-Laptop-15-6-Inch-Hot-Selling-Notebook-Students-Notebook-Netbook-Light-Laptop-SSD-Laptop.webp,160.0-230.0,pieces,Weight: 1.5~2.0 kg | Processor Type: Celeron M | RAM Capacity: ≥4GB | Hard Disk Capacity: 128g-1tb | Graphics Card: Integrated Graphics Card | Processor Brand: Intel,2026-09-20,Laptop 15.6 inch
GRS-CMP-20005,CMP,Generic,15.6 Inch R5 2500u Laptops Notebooks DDR4 12GB RAM Netbook Gaming Laptop,lKHJPgQzJdUc,Standard,—,,1800.0,2.5,1,mic,https://cloverindustrial.en.made-in-china.com/product/lKHJPgQzJdUc/China-15-6-Inch-R5-2500u-Laptops-Notebooks-DDR4-12GB-RAM-Netbook-Gaming-Laptop.html,"Clover Industrial Co., Ltd",check,"Laptop — xafiis, iskuul iyo ganacsi.",https://image.made-in-china.com/2f0j00fugGCitWjQpk/15-6-Inch-R5-2500u-Laptops-Notebooks-DDR4-12GB-RAM-Netbook-Gaming-Laptop.webp,243.0-250.0,pieces,,2026-09-20,Laptop 15.6 inch
GRS-CMP-20006,CMP,Alimoto,Alimoto Ambox F2 Meteor Lake 125h DDR5 16GB and 1tb SSD Mini PC,AMBox F2,Standard,—,,1439.93,1.0,10,mic,https://cmtltd.en.made-in-china.com/product/qAPrNoDdMFkc/China-Alimoto-Ambox-F2-Meteor-Lake-125h-DDR5-16GB-and-1tb-SSD-Mini-PC.html,Shenzhen Creative Memory Technology Limited,check,Kombiyuutar yar oo xoog leh.,https://image.made-in-china.com/2f0j00ZLIBlHrDCfoJ/Alimoto-Ambox-F2-Meteor-Lake-125h-DDR5-16GB-and-1tb-SSD-Mini-PC.webp,189.99-199.99,pieces,Operating System: Windows 10 | Ports: USB 3.0 | Processor: Intel Core i3 | RAM Capacity: 8GB | Storage Type: SSD | Wi-Fi Connectivity: 802.11ac,2026-09-20,Mini PC
GRS-CMP-20007,CMP,Generic,Sengston Gk35PRO Intel J4105 DDR4 8GB RAM and 256GB Hard Drive Mini Computer,rERUepPvIgkY,Standard,—,,863.93,0.8,10,mic,https://cmtltd.en.made-in-china.com/product/rERUepPvIgkY/China-Sengston-Gk35PRO-Intel-J4105-DDR4-8GB-RAM-and-256GB-Hard-Drive-Mini-Computer.html,Shenzhen Creative Memory Technology Limited,check,Kombiyuutar yar oo xoog leh.,https://image.made-in-china.com/2f0j00QpuBwgEJHUqK/Sengston-Gk35PRO-Intel-J4105-DDR4-8GB-RAM-and-256GB-Hard-Drive-Mini-Computer.webp,99.99-119.99,pieces,,2026-09-20,Mini PC
GRS-CMP-20008,CMP,Alimoto,EXW J4125 Intel Processor 4 Cores Dual Screen Display Mini Computer,AMBox F7-2,Standard,—,,719.93,1.0,10,mic,https://cmtltd.en.made-in-china.com/product/wOefpqQdMNYM/China-EXW-Price-J4125-Intel-Processor-4-Cores-Dual-Screen-Display-Mini-Computer.html,Shenzhen Creative Memory Technology Limited,check,Kombiyuutar yar oo xoog leh.,https://image.made-in-china.com/2f0j00eudvRBbKpSkO/EXW-Price-J4125-Intel-Processor-4-Cores-Dual-Screen-Display-Mini-Computer.webp,89.99-99.99,pieces,Operating System: Windows 10 | Ports: USB 3.0 | Processor: Intel Core i3 | RAM Capacity: 8GB | Storage Type: SSD | Wi-Fi Connectivity: 802.11ac,2026-09-20,Mini PC
GRS-CMP-20009,CMP,Alimoto,Alimoto EXW 4 Core Big Capacity Mini Computer,AMBox F2,Standard,—,,1583.93,1.0,10,mic,https://cmtltd.en.made-in-china.com/product/VZjTzKvwPNpM/China-Alimoto-Hot-Sale-EXW-Price-4-Core-Big-Capacity-Mini-Computer.html,Shenzhen Creative Memory Technology Limited,check,Kombiyuutar yar oo xoog leh.,https://image.made-in-china.com/2f0j00HpdvINoywSkD/Alimoto-Hot-Sale-EXW-Price-4-Core-Big-Capacity-Mini-Computer.webp,209.99-219.99,pieces,Operating System: Windows 10 | Ports: HDMI | Processor: Intel Core i7 | RAM Capacity: 16GB | Storage Type: SSD | Wi-Fi Connectivity: 802.11ac,2026-09-20,Mini PC
GRS-CMP-20010,CMP,Sengston,"Sengston Intel I5 1135g7 CPU, 8GB RAM, 128GB SSD Hard Drive Mini Computer",MP12201-128gb,Standard,—,,2415.6,1.5,10,mic,https://cmtltd.en.made-in-china.com/product/bwBAKrlJbSYt/China-Sengston-Intel-I5-1135g7-CPU-8GB-RAM-128GB-SSD-Hard-Drive-Mini-Computer.html,Shenzhen Creative Memory Technology Limited,check,Kombiyuutar yar oo xoog leh.,https://image.made-in-china.com/2f0j00GdrlgPLsvuzf/Sengston-Intel-I5-1135g7-CPU-8GB-RAM-128GB-SSD-Hard-Drive-Mini-Computer.webp,315.5-335.5,pieces,Color: Black | System: Windows 10 | CPU: Intel | GPU: Intel | Use: Game | CPU Frequency: 2.0-2.5GHz,2026-09-20,Mini PC
GRS-CMP-20011,CMP,Generic,24 Inch IPS 75Hz FHD Business Computer Monitor for Office,IufpVqoraYkc,Standard,—,,482.4,3.7,100,mic,https://tyalux.en.made-in-china.com/product/IufpVqoraYkc/China-24-Inch-IPS-75Hz-FHD-Business-Computer-Monitor-for-Office.html,"SHENZHEN WEIGUAN SMART DISPLAY TECHNOLOGY CO.,LTD.",check,Shaashad kombiyuutar.,https://image.made-in-china.com/2f0j00zfsjvDJcMBoq/24-Inch-IPS-75Hz-FHD-Business-Computer-Monitor-for-Office.webp,65.0-67.0,pieces,,2026-09-20,Computer Monitor 24 inch
